district_id,state_name,district_name,z_stunting_pct,z_wasting_pct,z_underweight_pct,z_anaemia_children_u5_pct,malnutrition_index_pc1,z_malnutrition_index_pc1
353,Madhya Pradesh,Ujjain,0.13887218556154726,1.7192953527282788,0.6841900654675429,1.3047192234145155,1.8367398488758826,1.1875038777755993
354,Madhya Pradesh,Umaria,1.3898618011270798,-0.47509713357758493,0.725389236308056,0.4654762668493886,1.071546735949086,0.6927850478858493
355,Maharashtra,Ahmednagar,-0.21518147922115127,0.9673706546234722,1.1991797009739578,-0.11617726740366997,1.049005098791738,0.6782112466193586
356,Maharashtra,Akola,-0.20337969039506118,1.657913744719723,0.12800125912061464,0.9640364390662959,1.1662263443695113,0.7539980728084266
357,Maharashtra,Amravati,-0.5338297775255795,1.1668608806512781,0.869586334249852,0.7064470167542276,1.1178372514996604,0.7227131657704704
358,Maharashtra,Beed,0.8587813039530328,1.504459724698334,0.7459888217283122,-0.40700403453019923,1.4375383858281143,0.9294089245501621
359,Maharashtra,Bhandara,-0.26238863452551087,1.504459724698334,0.4472948331345916,0.5734976374963849,1.1024356124479004,0.7127555737308255
360,Maharashtra,Buldhana,1.3544564346488104,2.010857990768918,1.8171672635816556,1.1219138269349838,3.18528146546877,2.0593738924790497
361,Maharashtra,Chandrapur,0.4457186950398849,3.0543453269143637,1.7553685073208858,0.8892524132337594,3.1195824179415026,2.0168976137874637
362,Maharashtra,Chhatrapati Sambhajinagar,0.07986324143109756,1.1975516846555558,1.3742761770461385,-0.11617726740366997,1.4102676977438882,0.911777659093899
363,Maharashtra,Dharashiv,0.4339169062137957,-0.38302472156475126,0.3030977351927956,0.12479348250116903,0.2594492209086866,0.16774120521394698
364,Maharashtra,Dhule,0.48112406151815523,3.115726934922919,1.6935697510601158,0.5236416202746946,2.983138342354314,1.9286826883267585
365,Maharashtra,Gadchiroli,0.2568900738224466,1.7499861567325565,0.6017917237865161,0.8892524132337594,1.693066048778347,1.094614732448351
366,Maharashtra,Gondia,0.39851153973552533,0.7832258305978054,0.622391309206773,1.0055831200843715,1.3525377402872536,0.8744536208608685
367,Maharashtra,Hingoli,0.45752048386597505,1.1054792726427227,0.9622844686410065,0.5485696288855398,1.5623754156731655,1.0101195690770475
368,Maharashtra,Jalgaon,0.32770080677898555,1.8267131667432512,0.7562886144384405,1.6038553267446605,2.1434268173946087,1.3857856129936392
369,Maharashtra,Jalna,0.5283312168225148,0.5530448005657218,0.972584261351135,0.19957750833370444,1.1964788592452402,0.7735571729985699
370,Maharashtra,Kolhapur,0.009052508474557774,0.04664653449513771,0.5296931748156185,0.041700120465017816,0.36657677742756023,0.23700217805157806
371,Maharashtra,Latur,1.1420242357791919,-0.09146208352411224,0.4472948331345916,-0.5316440775844261,0.5703499321011032,0.3687472433690732
372,Maharashtra,Mumbai,-0.8170727093517378,1.028752262632028,0.004403746599075127,0.5734976374963849,0.3331211719188111,0.21537218984215092
373,Maharashtra,Nagpur,-0.6990548210908385,2.363802236818113,0.4472948331345916,0.38238290481323733,1.2306796691708124,0.7956689567846839
374,Maharashtra,Nanded,0.2922954403007161,0.061991936497276835,0.5811921383662599,0.8477057322156837,0.8638155154864884,0.558480981915175
375,Maharashtra,Nandurbar,1.4488707452575296,1.857403970747529,2.8471465345944855,1.1136044907313678,3.7814942985882256,2.4448422274434387
376,Maharashtra,Nashik,1.0240063475182926,1.320314900672667,1.569972238538576,0.11648414629755321,2.1394611980952707,1.3832217287840012
377,Maharashtra,Palghar,-0.06175822448198202,0.8139166346020831,0.7768881998586975,0.36576423240600686,0.9835757506149603,0.6359093361295275
378,Maharashtra,Parbhani,0.48112406151815523,0.6451172125785554,1.2609784572347271,0.7895403787903789,1.629046407600039,1.053224237109792
379,Maharashtra,Pune,-0.33319936748205065,1.9648217847625011,0.3236973206130525,-0.5981187672133468,0.7489094896504522,0.4841910102876815
380,Maharashtra,Raigad,0.2686918626485359,0.07733733849941596,0.46789441855484853,0.09155613768670808,0.4894931887271417,0.3164710887684909
381,Maharashtra,Ratnagiri,-0.21518147922115127,0.7832258305978054,-0.005896046111053317,0.2909802065734715,0.38722411987037775,0.25035126460382573
382,Maharashtra,Sangli,0.17427755203981674,0.0006103284887214239,-0.24279127844400425,-0.26574531906874194,-0.16912138659627257,-0.10934172442590219
383,Maharashtra,Satara,-1.572387194221494,0.2921729665293604,-0.16039293676297778,0.24943352555539589,-0.6192960049782544,-0.40039225361866126
384,Maharashtra,Sindhudurg,-0.3213975786559605,1.3970419106833616,0.2515987716421541,-0.8557081895254157,0.33314184008244874,0.21538555239019017
385,Maharashtra,Solapur,0.32770080677898555,0.7064988205871108,0.34429690603330865,0.41562024962769833,0.8764632614158223,0.5666581047371123
386,Maharashtra,Thane,0.8587813039530328,-0.12215288752838994,0.12800125912061464,0.16634016351924466,0.5015250499520684,0.3242500248383991
