district_id,state_name,district_name,malnutrition_index_pc1,z_malnutrition_index_pc1
406,Meghalaya,South West Khasi Hills,0.1387618670732823,0.0897134427272068
407,Meghalaya,West Garo Hills,-1.318876615040657,-0.8526907583710677
408,Meghalaya,West Jaintia Hills,-0.24555197379491667,-0.15875624479720227
409,Meghalaya,West Khasi Hills,0.44629343954168554,0.2885412381105118
410,Mizoram,Aizawl,-3.2880894409443826,-2.1258421349023124
411,Mizoram,Champhai,-2.7915956348023014,-1.8048449504365174
412,Mizoram,Kolasib,-2.18626963097663,-1.4134846947632236
413,Mizoram,Lawngtlai,-1.370884219752099,-0.8863151349023742
414,Mizoram,Lunglei,-2.9054877608741325,-1.8784794074017652
415,Mizoram,Mamit,-2.8980067483776892,-1.8736427227974368
416,Mizoram,Serchhip,-2.5594630185247125,-1.6547646970154681
417,Mizoram,Siaha,-1.6179632153647587,-1.0460586421750586
418,Nagaland,Dimapur,-0.3704635642459767,-0.23951509484912104
419,Nagaland,Kiphire,-1.0115229457452002,-0.6539779823836078
420,Nagaland,Kohima,-1.0604563950160557,-0.6856148311173248
421,Nagaland,Longleng,-0.963827001482244,-0.6231412153797812
422,Nagaland,Mokokchung,-2.0581981884553286,-1.3306829116367571
423,Nagaland,Mon,-1.9591602973277649,-1.266652134587586
424,Nagaland,Peren,-1.6762160028588553,-1.0837207047054787
425,Nagaland,Phek,-2.310899279409397,-1.4940612613849464
426,Nagaland,Tuensang,0.04534675690001477,0.029317951421520976
427,Nagaland,Wokha,-0.8252530955072283,-0.5335492947795099
428,Nagaland,Zunheboto,1.1288331856276705,0.7298223458891294
429,Odisha,Anugul,0.5433654263589067,0.35130100283134663
430,Odisha,Balangir,1.2689603633412516,0.8204185002756468
431,Odisha,Baleshwar,-1.9774893118858605,-1.2785023570765601
432,Odisha,Bargarh,-0.0298592823654954,-0.019304864332487445
433,Odisha,Bhadrak,-0.22627230553689032,-0.1462913980021347
434,Odisha,Boudh,0.5575807804536991,0.3604916283420037
435,Odisha,Cuttack,-1.8162872973742388,-1.1742807290354706
436,Odisha,Deogarh,0.5058498572386723,0.3270461341658128
437,Odisha,Dhenkanal,0.19092322995704433,0.1234372282335958
438,Odisha,Gajapati,0.6279419374056441,0.405982091662843
439,Odisha,Ganjam,-1.9959813468599852,-1.290457976841207
440,Odisha,Jagatsinghapur,-3.169831584934944,-2.0493851109668957
441,Odisha,Jajapur,-1.1299694605898658,-0.7305569795524933
442,Odisha,Jharsuguda,-0.6736073005942771,-0.43550603099465485
443,Odisha,Kalahandi,0.21629378827345375,0.13984000644985045
444,Odisha,Kandhamal,0.3918049480058266,0.25331289859766454
445,Odisha,Kendrapara,-1.954134768220701,-1.2634029889308591
446,Odisha,Kendujhar,0.970563171150818,0.6274963381848325
447,Odisha,Khordha,-2.4598965346282613,-1.5903921699012555
448,Odisha,Koraput,0.7211105025753225,0.4662181847020909
449,Odisha,Malkangiri,1.849025995771657,1.1954472166706431
450,Odisha,Mayurbhanj,2.13608757021783,1.381040583648459
451,Odisha,Nabarangpur,2.3284776960146996,1.5054262012248085
452,Odisha,Nayagarh,-2.3171119243505944,-1.4980779107560755
453,Odisha,Nuapada,1.2929791446843146,0.835947316728226
454,Odisha,Puri,-3.4887309223842746,-2.2555624855542207
455,Odisha,Rayagada,1.186731597396225,0.7672552945640796
456,Odisha,Sambalpur,1.300798273226924,0.8410026028488257
457,Odisha,Sonepur,0.8744584517628987,0.5653619390125512
458,Odisha,Sundargarh,0.8441711663293154,0.5457803586805904
459,Puducherry,Karaikal,-1.3362313801845924,-0.8639111012622621
460,Puducherry,Mahe,-0.76831649440175,-0.49673818370055217
461,Puducherry,Pondicherry,-2.4855225693664584,-1.6069601207965583
462,Puducherry,Yanam,-2.497134218607094,-1.6144673780213983
463,Punjab,Amritsar,-2.2035991533795984,-1.4246887175137068
464,Punjab,Barnala,-1.6628716612182424,-1.0750932131996518
465,Punjab,Bathinda,-1.0786286952712654,-0.697363733409814
466,Punjab,Faridkot,-1.14528722741712,-0.740460345844328
467,Punjab,Fatehgarh Sahib,-1.9146291355252925,-1.237861488294017
468,Punjab,Fazilka,-0.9917528030404617,-0.6411960300889361
469,Punjab,Ferozepur,-0.8511206633087538,-0.5502734035811644
470,Punjab,Gurdaspur,-1.914135431204972,-1.2375422945904484
471,Punjab,Hoshiarpur,-2.296081028530119,-1.4844808461771186
472,Punjab,Jalandhar,-1.8137247913342631,-1.172623996939656
473,Punjab,Kapurthala,-1.4989557576090649,-0.9691169796660246
474,Punjab,Ludhiana,-2.277211938993606,-1.4722814500522845
475,Punjab,Mansa,-0.33007516875349474,-0.2134028632808834
476,Punjab,Moga,-1.804930938805969,-1.1669385243974628
477,Punjab,Pathankot,-2.368552399499887,-1.531335622103597
478,Punjab,Patiala,-1.840101449212993,-1.1896772467686516
479,Punjab,Rupnagar,-2.6682969828546996,-1.72512891040946
480,Punjab,S.A.S Nagar,-1.4902872122787392,-0.9635125217452497
481,Punjab,Sangrur,-1.8746056837342702,-1.21198520307437
482,Punjab,Shahid Bhagat Singh Nagar,-2.6030796339140068,-1.6829640633775216
483,Punjab,Sri Muktsar Sahib,-0.11226663829591366,-0.07258353348342746
484,Punjab,Tarn Taran,-1.8980613220438154,-1.227149931745844
485,Rajasthan,Ajmer,-0.5990827877704137,-0.38732384121865715
486,Rajasthan,Alwar,-0.6393867602112386,-0.413381490913867
487,Rajasthan,Banswara,1.6480011997911328,1.0654790424068679
488,Rajasthan,Baran,1.5567894165472662,1.0065080638182509
489,Rajasthan,Barmer,-0.03379368824750012,-0.021848568191519608
490,Rajasthan,Bharatpur,0.20825738489724155,0.13464424604945321
491,Rajasthan,Bhilwara,-1.2001566159663226,-0.7759349459697794
492,Rajasthan,Bikaner,0.38667367632280225,0.24999538739691346
493,Rajasthan,Bundi,0.14225907572982838,0.09197448630590442
494,Rajasthan,Chittorgarh,-0.432867811338067,-0.2798611925596257
495,Rajasthan,Churu,-0.5060661219981266,-0.3271859554043161
496,Rajasthan,Dausa,0.9243549193332582,0.5976214061131151
497,Rajasthan,Dholpur,0.965461951243548,0.6241982563007941
498,Rajasthan,Dungarpur,-0.11361651469207068,-0.07345626647059234
499,Rajasthan,Ganganagar,-0.0531236648231489,-0.034345940726308866
500,Rajasthan,Hanumangarh,-0.46270163229428574,-0.29914959537620045
501,Rajasthan,Jaipur,-1.1557763705411412,-0.7472418713510249
502,Rajasthan,Jaisalmer,-0.09025874748276533,-0.058354814213101625
503,Rajasthan,Jalore,0.5832998508623893,0.37711972941020633
504,Rajasthan,Jhalawar,1.5752141606063712,1.0184201781171816
505,Rajasthan,Jhunjhunu,-1.3224454304752211,-0.8549980977420755
506,Rajasthan,Jodhpur,-0.7570116201179843,-0.48942926509786955
507,Rajasthan,Karauli,1.6453163227323997,1.0637431940119262
508,Rajasthan,Kota,-0.23819465636618664,-0.15399953252682277
509,Rajasthan,Nagaur,-0.531064776566128,-0.3433482874062285
510,Rajasthan,Pali,0.7341917994528773,0.4746756103837612
511,Rajasthan,Pratapgarh,0.3471834568482786,0.22446385184009154
512,Rajasthan,Rajsamand,-0.09146957171788572,-0.05913764607434215
513,Rajasthan,Sawai Madhopur,-0.21750073003889403,-0.14062032818544457
514,Rajasthan,Sikar,-1.879637026911614,-1.2152381076907601
515,Rajasthan,Sirohi,0.10623182052198422,0.06868185436833865
516,Rajasthan,Tonk,-0.1892870025297583,-0.12237936126565581
517,Rajasthan,Udaipur,-0.5369845166722278,-0.34717556557832213
518,Sikkim,Gangtok,-2.791592469697829,-1.8048429041076175
519,Sikkim,Gyalshing,-0.8946140975744492,-0.5783931298885678
520,Sikkim,Mangan,-2.4517647968964638,-1.585134773163512
521,Sikkim,Namchi,-3.0016513042541453,-1.9406518379363868
522,Tamil Nadu,Ariyalur,-1.453268139828434,-0.9395786521157005
523,Tamil Nadu,Chennai,-1.6046035289852112,-1.0374212298647154
524,Tamil Nadu,Coimbatore,-3.0882449204611397,-1.9966370418831252
525,Tamil Nadu,Cuddalore,-1.8734438672274218,-1.211234056085323
526,Tamil Nadu,Dharmapuri,-1.1884843220141355,-0.768388480236354
527,Tamil Nadu,Dindigul,-0.7737909451253229,-0.5002775697855837
528,Tamil Nadu,Erode,-1.4459083404784483,-0.9348203352135507
529,Tamil Nadu,Kanchipuram,-1.4713614249420617,-0.9512764689008496
530,Tamil Nadu,Kanniyakumari,-3.2956506623992166,-2.1307306768500633
531,Tamil Nadu,Karur,0.6550045370324726,0.4234788220894278
532,Tamil Nadu,Krishnagiri,-2.1540921042773253,-1.3926810203854734
533,Tamil Nadu,Madurai,-1.6300606844158998,-1.0538799955465186
534,Tamil Nadu,Nagapattinam,-1.0185577534965784,-0.6585261830932947
535,Tamil Nadu,Namakkal,-1.8966746648047192,-1.226253418911117
536,Tamil Nadu,Perambalur,-0.799899996427196,-0.5171578044497316
537,Tamil Nadu,Pudukkottai,-1.0791188713592796,-0.6976806460121435
538,Tamil Nadu,Ramanathapuram,-1.2618276584339967,-0.8158070063062759
539,Tamil Nadu,Salem,-2.2322620085567513,-1.4432200580798848
540,Tamil Nadu,Sivaganga,-0.4136424327352921,-0.26743144555083087
541,Tamil Nadu,Thanjavur,-2.0789171453662534,-1.3440782989531734
542,Tamil Nadu,The Nilgiris,-1.5479413551370884,-1.0007875437120348
543,Tamil Nadu,Theni,-2.300145912127354,-1.4871089075421384
544,Tamil Nadu,Thiruvallur,-1.811826008665864,-1.17139638063724
545,Tamil Nadu,Thiruvarur,-1.9975711558497282,-1.291485832986103
546,Tamil Nadu,Tiruchirappalli,0.23971018153821577,0.15497936209808866
547,Tamil Nadu,Tirunelveli,-1.6862427209180697,-1.0902032594254445
548,Tamil Nadu,Tiruppur,-2.0367650067344014,-1.3168257579291989
549,Tamil Nadu,Tiruvannamalai,-0.7751875227570115,-0.5011804964326317
550,Tamil Nadu,Tuticorin,-1.649489239428485,-1.0664411018083235
551,Tamil Nadu,Vellore,-1.405923900226234,-0.9089692720489708
552,Tamil Nadu,Villupuram,-1.3315047668165252,-0.8608552130226941
553,Tamil Nadu,Virudhunagar,-1.1586471006280874,-0.7490978789464293
554,Telangana,Adilabad,3.2607220030697603,2.10814831799036
555,Telangana,Bhadradri Kothagudem,-0.20985508768344618,-0.1356772057553757
556,Telangana,Hanumakonda,1.0210763909140097,0.6601545528930466
557,Telangana,Hyderabad,-0.9906816945978456,-0.6405035284099949
558,Telangana,Jagitial,-0.31503979431565055,-0.20368207159681587
559,Telangana,Jangoan,0.5162905703492597,0.33379634830917837
560,Telangana,Jayashankar Bhupalapally,1.4373744058515912,0.9293029068916908
561,Telangana,Jogulamba Gadwal,2.1381555083358976,1.382377563698033
562,Telangana,Kamareddy,2.264152131669062,1.4638379179699434
563,Telangana,Karimnagar,-0.5002917382292632,-0.3234526541850463
564,Telangana,Khammam,-0.5839008322028529,-0.37750828071904197
565,Telangana,Kumuram Bheem Asifabad,2.4165894846313973,1.562392946256289
566,Telangana,Mahabubabad,0.32099667896802675,0.20753336476089018
567,Telangana,Mahabubnagar,1.2292790534976157,0.794763419430435
568,Telangana,Mancherial,-0.5495939151999055,-0.35532789572850615
569,Telangana,Medak,1.2827479150950913,0.8293325395625588
570,Telangana,Medchal Malkajgiri,-0.5217962219354434,-0.33735590662783516
571,Telangana,Mulugu,1.4373744058515912,0.9293029068916908
572,Telangana,Nagarkurnool,1.125850142933336,0.7278937250399328
573,Telangana,Nalgonda,0.9150664884316361,0.591616174767545
574,Telangana,Nirmal,0.08036526320456105,0.051958398873025065
575,Telangana,Nizamabad,0.9275619787754963,0.5996948600789804
576,Telangana,Peddapalli,0.758560731038267,0.4904308087982832
577,Telangana,Rajanna Sircilla,-0.8004021032764751,-0.5174824306241687
578,Telangana,Ranga Reddy,0.21995648027083192,0.14220803965425127
579,Telangana,Sangareddy,0.8247396594386359,0.533217343946725
580,Telangana,Siddipet,-0.334698578053175,-0.2163920271928409
581,Telangana,Suryapet,0.6036327586418267,0.39026552512499574
582,Telangana,Vikarabad,0.6323781582252525,0.4088502329672188
583,Telangana,Wanaparthy,0.67370985250392,0.43557233368332837
584,Telangana,Warangal,0.886843800499545,0.5733694146827566
585,Telangana,Yadadri Bhuvanagiri,-0.5109329777018549,-0.3303325142511167
586,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,1.7615001173246965,1.1388592790130088
587,The Dadra And Nagar Haveli And Daman And Diu,Daman,0.8224733471363099,0.5317521094177798
588,The Dadra And Nagar Haveli And Daman And Diu,Diu,-0.23626446808401055,-0.1527516116134044
589,Tripura,Dhalai,0.8799937514301492,0.5689406656479714
590,Tripura,Gomati,0.17366785533875628,0.11228114410756758
591,Tripura,Khowai,0.5660608685642766,0.36597424337937695
592,Tripura,North Tripura,0.1507787742415458,0.09748271057965517
593,Tripura,Sepahijala,-0.5508782107411214,-0.35615822885180454
594,Tripura,South Tripura,-1.4122007115936341,-0.9130274068160775
595,Tripura,Unakoti,0.004566845306473089,0.0029525937023455458
596,Tripura,West Tripura,-1.5989777296078114,-1.033783992625953
597,Uttar Pradesh,Agra,-0.002946206903757618,-0.0019048054764438666
598,Uttar Pradesh,Aligarh,-0.8010688103697132,-0.517913475477388
599,Uttar Pradesh,Ambedkar Nagar,-0.584291422750983,-0.3777608084740263
600,Uttar Pradesh,Amethi,0.002846982624585103,0.001840654194290839
601,Uttar Pradesh,Amroha,1.2760164494039432,0.8249804580109749
602,Uttar Pradesh,Auraiya,0.5480398551161567,0.35432315225496663
603,Uttar Pradesh,Ayodhya,-1.028206398618066,-0.664764303044827
604,Uttar Pradesh,Azamgarh,-0.6482725307652587,-0.41912639104024096
605,Uttar Pradesh,Baghpat,-1.4874999372989905,-0.9617104702196054
606,Uttar Pradesh,Bahraich,1.473442275349541,0.9526217971080342
607,Uttar Pradesh,Ballia,1.835102179826822,1.1864450787587093
608,Uttar Pradesh,Balrampur,1.7021573252017936,1.1004924978887753
609,Uttar Pradesh,Banda,3.3387609993073157,2.1586027199605295
610,Uttar Pradesh,Barabanki,0.5763962547590438,0.37265636071466857
611,Uttar Pradesh,Bareilly,0.8847346505461572,0.5720057900246478
612,Uttar Pradesh,Basti,0.9097792930587001,0.5881978545237929
613,Uttar Pradesh,Bhadohi,-0.5942190557440665,-0.38417930191697897
614,Uttar Pradesh,Bijnor,-1.1764726464900868,-0.760622594788766
615,Uttar Pradesh,Budaun,2.06919386288274,1.337791923851688
616,Uttar Pradesh,Bulandshahr,-0.37461914206191577,-0.24220179257272412
617,Uttar Pradesh,Chandauli,0.23166288556294481,0.14977655932659611
618,Uttar Pradesh,Chitrakoot,1.678760322809855,1.0853656789842057
619,Uttar Pradesh,Deoria,1.0288716724734945,0.6651944212695651
620,Uttar Pradesh,Etah,1.053126751606443,0.6808760108772378
621,Uttar Pradesh,Etawah,-0.1089943944612766,-0.07046793597785965
622,Uttar Pradesh,Farrukhabad,0.9653710589916664,0.6241394919082018
623,Uttar Pradesh,Fatehpur,1.880695516703816,1.2159224510579467
624,Uttar Pradesh,Firozabad,0.10588169382284995,0.06845548762773072
625,Uttar Pradesh,Gautam Buddha Nagar,-1.5293155701955499,-0.988745450838497
626,Uttar Pradesh,Ghaziabad,-0.9381007671696482,-0.6065084826465809
627,Uttar Pradesh,Ghazipur,1.5961842630004437,1.0319779380392267
628,Uttar Pradesh,Gonda,-0.0013305347044657587,-0.000860228040478974
629,Uttar Pradesh,Gorakhpur,0.4349250901977519,0.2811912810994026
630,Uttar Pradesh,Hamirpur,1.486819844566455,0.9612707711747859
631,Uttar Pradesh,Hapur,-0.2482568229529809,-0.16050500571506723
632,Uttar Pradesh,Hardoi,1.4571842849065912,0.9421105498523831
633,Uttar Pradesh,Hathras,-0.2833316733828667,-0.18318188122543416
634,Uttar Pradesh,Jalaun,0.7863481728270187,0.5083961700321027
635,Uttar Pradesh,Jaunpur,0.14399239942497555,0.09309512873694185
636,Uttar Pradesh,Jhansi,1.6703550348926495,1.0799314243718223
637,Uttar Pradesh,Kannauj,1.4591754370878047,0.9433978856380576
638,Uttar Pradesh,Kanpur Dehat,0.46519251819578133,0.30076002304179106
639,Uttar Pradesh,Kanpur Nagar,0.5038957070180119,0.32578272118644586
640,Uttar Pradesh,Kasganj,1.5812029444542675,1.0222920950067123
641,Uttar Pradesh,Kaushambi,0.8017308405189593,0.5183414965550137
642,Uttar Pradesh,Kheri,1.0344678456599985,0.6688125043441738
643,Uttar Pradesh,Kushi Nagar,0.35684361457865216,0.2307094150164789
644,Uttar Pradesh,Lalitpur,0.7575688323763015,0.48978951846630425
645,Uttar Pradesh,Lucknow,-1.2937475029194616,-0.8364440818984902
646,Uttar Pradesh,Mahoba,1.3584299774590332,0.8782631176137942
647,Uttar Pradesh,Mahrajganj,0.9511229444935905,0.6149276858770912
648,Uttar Pradesh,Mainpuri,0.7226325053792796,0.4672022022442543
649,Uttar Pradesh,Mathura,-0.8189212688052244,-0.529455591054056
650,Uttar Pradesh,Mau,-0.33053274913669406,-0.2136987018449434
651,Uttar Pradesh,Meerut,-1.4272534725735118,-0.9227594393876875
652,Uttar Pradesh,Mirzapur,-0.2125992646324502,-0.1374513931941897
653,Uttar Pradesh,Moradabad,0.0004998080533067236,0.00032313993830340596
654,Uttar Pradesh,Muzaffarnagar,-0.051674091852558696,-0.033408751104845556
655,Uttar Pradesh,Pilibhit,0.7529495314663895,0.48680301074367277
656,Uttar Pradesh,Pratapgarh,-0.9036702912854282,-0.5842482133704536
657,Uttar Pradesh,Prayagraj,-0.3279333894758491,-0.21201814284859125
658,Uttar Pradesh,Rae Bareli,0.655384220857388,0.42372429834165354
659,Uttar Pradesh,Rampur,0.6016969220072691,0.38901395239318826
660,Uttar Pradesh,Saharanpur,-0.12390288877899974,-0.0801066961021782
661,Uttar Pradesh,Sambhal,0.844650137043835,0.5460900266943708
662,Uttar Pradesh,Sant Kabir Nagar,1.0125239364621612,0.6546251509843958
663,Uttar Pradesh,Shahjahanpur,1.1469896964084167,0.741561039843097
664,Uttar Pradesh,Shamli,-0.010205867658183987,-0.006598379965227771
665,Uttar Pradesh,Shrawasti,1.671441811092061,1.0806340556953957
666,Uttar Pradesh,Siddharth Nagar,1.422573590631525,0.91973376432704
667,Uttar Pradesh,Sitapur,1.328030268993801,0.8586088526356567
668,Uttar Pradesh,Sonbhadra,1.8510249967193242,1.19673962690418
669,Uttar Pradesh,Sultanpur,-0.7917973887921075,-0.5119192411373221
670,Uttar Pradesh,Unnao,0.1603795715745187,0.103689895592612
671,Uttar Pradesh,Varanasi,0.9703733629448139,0.6273736218508882
672,Uttarakhand,Almora,-1.2385277425175905,-0.8007429565337882
673,Uttarakhand,Bageshwar,-3.2211180634160868,-2.082543259145085
674,Uttarakhand,Chamoli,-0.6579615016463327,-0.42539058272746977
675,Uttarakhand,Champawat,-2.6038477324485556,-1.6834606606440583
676,Uttarakhand,Dehradun,-2.2220854376919523,-1.4366406193140722
677,Uttarakhand,Haridwar,-0.5550506908169518,-0.35885585436094913
678,Uttarakhand,Nainital,-2.060844633050718,-1.3323939123651762
679,Uttarakhand,Pauri Garhwal,-1.6552107211735834,-1.0701402003840335
680,Uttarakhand,Pithoragarh,-2.459329528864191,-1.590025584756404
681,Uttarakhand,Rudra Prayag,-2.8821021045052833,-1.863359924019656
682,Uttarakhand,Tehri Garhwal,-1.3675366216360296,-0.8841508187383298
683,Uttarakhand,Udam Singh Nagar,-1.4884453313014345,-0.9623216939836106
684,Uttarakhand,Uttar Kashi,-0.6865922163960552,-0.443901143604989
685,West Bengal,Bankura,0.9859630465621663,0.6374527899814381
686,West Bengal,Birbhum,1.831738548514014,1.18427039668285
687,West Bengal,Coochbehar,-0.8360397975132835,-0.5405232004572463
688,West Bengal,Dakshin Dinajpur,0.4783753159744685,0.3092830719056263
689,West Bengal,Darjeeling,0.3945168283930234,0.25506620540256164
690,West Bengal,Hooghly,0.1473909108023875,0.09529236175380656
691,West Bengal,Howrah,-0.22585347361155755,-0.14602061140392741
692,West Bengal,Jalpaiguri,-0.4979099566330133,-0.32191276551584136
693,West Bengal,Kolkata,0.992680583186185,0.6417958660000718
694,West Bengal,Malda,1.0330574199219282,0.667900624507572
695,West Bengal,Murshidabad,0.572371140812806,0.3700540115455299
696,West Bengal,Nadia,-0.8547561986481307,-0.5526238792437589
697,West Bengal,North 24 Parganas,-1.0966636003638215,-0.7090238058723527
698,West Bengal,Paschim Bardhaman,1.8763990847122525,1.2131446871553977
699,West Bengal,Paschim Medinipur,1.3901828978975292,0.8987922721233408
700,West Bengal,Purba Bardhaman,0.45266409590695916,0.2926600463033913
701,West Bengal,Purba Medinipur,-0.5534292906651566,-0.3578075736428817
702,West Bengal,Purulia,2.444752525244267,1.5806011426746347
703,West Bengal,South 24 Parganas,0.6902353152742275,0.44625650930775707
704,West Bengal,Uttar Dinajpur,0.9798638928050375,0.633509515847013
